"","keyword","row_num"
"70407","GOVERNMENT AFFAIRS",70407
"70408","GOVERNMENT SERVICES",70408
"70409","INNOVATION MANAGEMENT",70409
"70410","ONE STOP",70410
"70411","OPERATIONAL MECHANISM",70411
"70412","OUTSOURCING SERVICES",70412
"70413","PUBLIC ADMINISTRATION",70413
"70414","RESOURCE SHARING",70414
"70415","SERVICE FUNCTIONS",70415
"70416","ELECTRONIC COMMERCE",70416
"70417","INTEGRATION",70417
"70418","MANAGEMENT",70418
"70419","STANDARDIZATION",70419
"70420","GOVERNMENT DATA PROCESSING",70420
"70421","RISK MANAGEMENT MEASURES",70421
"70422","TECHNOLOGY ADVANCEMENT",70422
"70423","TECHNOLOGY INNOVATION",70423
"70424","TECHNOLOGY MATURITY",70424
"70425","TECHNOLOGY READINESS LEVELS",70425
"70426","UNIVERSITY",70426
"70427","UNIVERSITY TECHNOLOGY TRANSFER",70427
"70428","ELECTRONIC COMMERCE",70428
"70429","GOVERNMENT DATA PROCESSING",70429
"70430","INNOVATION",70430
"70431","NASA",70431
"70432","RISK ANALYSIS",70432
"70433","RISK ASSESSMENT",70433
"70434","RISK MANAGEMENT",70434
"70435","TECHNOLOGY TRANSFER",70435
"70436","ENGINEERING RESEARCH",70436
"70437","CURRENT RESEARCHES",70437
"70438","ECONOMIC VALUES",70438
"70439","NEW TECHNOLOGIES",70439
"70440","REAL OPTIONS",70440
"70441","TECHNOLOGY ASSESSMENT",70441
"70442","TECHNOLOGY ASSESSMENTS",70442
"70443","TECHNOLOGY MANAGEMENTS",70443
"70444","ELECTRONIC COMMERCE",70444
"70445","GOVERNMENT DATA PROCESSING",70445
"70446","RESEARCH",70446
"70447","TECHNOLOGY",70447
"70448","HETEROGENEOUS SOFTWARE",70448
"70449","IDEA",70449
"70450","INNOVATION MANAGEMENT",70450
"70451","MANAGEMENT SYSTEMS",70451
"70452","NEW OPPORTUNITIES",70452
"70453","PROCESS IMPROVEMENT",70453
"70454","SEMANTIC WEB TECHNOLOGY",70454
"70455","KNOWLEDGE MANAGEMENT",70455
"70456","LEGACY SYSTEMS",70456
"70457","METADATA",70457
"70458","ONTOLOGY",70458
"70459","PRODUCT DEVELOPMENT",70459
"70460","SEMANTIC WEB",70460
"70461","MANAGEMENT",70461
"70462","BUSINESS PERFORMANCE",70462
"70463","COMMUNITIES OF PRACTICE",70463
"70464","HUMAN NETWORKS",70464
"70465","SOCIAL CAPITALS",70465
"70466","SOCIAL SOFTWARE",70466
"70467","BUSINESS PERFORMANCE",70467
"70468","COMMUNITIES OF PRACTICE",70468
"70469","HUMAN NETWORKS",70469
"70470","SOCIAL CAPITALS",70470
"70471","SOCIAL SOFTWARE",70471
"70472","KNOWLEDGE ACQUISITION",70472
"70473","KNOWLEDGE MANAGEMENT",70473
"70474","BLOGS",70474
"70475","COMMERCE",70475
"70476","KNOWLEDGE MANAGEMENT",70476
"70477","SOCIAL SCIENCES COMPUTING",70477
"70478","NETWORK MANAGEMENT",70478
"70479","ECONOMIC AND SOCIAL EFFECTS",70479
"70480","BIOMEDICAL ENGINEERING CURRICULUM",70480
"70481","CONTINUOUS EVALUATIONS",70481
"70482","CURRICULAR DESIGN",70482
"70483","HEALTH ECONOMICS",70483
"70484","HEALTH TECHNOLOGY ASSESSMENTS",70484
"70485","ME-XICO",70485
"70486","MEXICO CITY",70486
"70487","TECHNOLOGY MANAGEMENT",70487
"70488","BIOPHYSICS",70488
"70489","CURRICULA",70489
"70490","ENGINEERING",70490
"70491","HEALTH",70491
"70492","INDUSTRIAL MANAGEMENT",70492
"70493","MEDICINE",70493
"70494","TECHNOLOGY",70494
"70495","ENGINEERING EDUCATION",70495
"70496","ALGORITHM",70496
"70497","ARTICLE",70497
"70498","BIOMEDICAL ENGINEERING",70498
"70499","BIOMEDICAL TECHNOLOGY ASSESSMENT",70499
"70500","CURRICULUM",70500
"70501","EDUCATION",70501
"70502","HEALTH ECONOMICS",70502
"70503","HUMAN",70503
"70504","MEDICAL TECHNOLOGY",70504
"70505","METHODOLOGY",70505
"70506","MEXICO",70506
"70507","QUALITY CONTROL",70507
"70508","TISSUE ENGINEERING",70508
"70509","UNIVERSITY",70509
"70510","ALGORITHMS",70510
"70511","BIOMEDICAL ENGINEERING",70511
"70512","BIOMEDICAL TECHNOLOGY",70512
"70513","CURRICULUM",70513
"70514","ECONOMICS",70514
"70515","MEDICAL",70515
"70516","HUMANS",70516
"70517","MEDICAL LABORATORY SCIENCE",70517
"70518","MEXICO",70518
"70519","QUALITY CONTROL",70519
"70520","TECHNOLOGY ASSESSMENT",70520
"70521","BIOMEDICAL",70521
"70522","TISSUE ENGINEERING",70522
"70523","UNIVERSITIES",70523
"70524","EXCESS CASH",70524
"70525","FINANCIAL INNOVATION",70525
"70526","HI-TECH",70526
"70527","HIGH TECHNOLOGY",70527
"70528","INNOVATION STRATEGY",70528
"70529","MARKET DYNAMICS",70529
"70530","PREDICTIVE MODELS",70530
"70531","PRODUCT INNOVATION",70531
"70532","COMMERCE",70532
"70533","INDUSTRY",70533
"70534","LIFE CYCLE",70534
"70535","INNOVATION",70535
"70536","CONTINUOUS IMPROVEMENTS",70536
"70537","INNOVATION MANAGEMENT",70537
"70538","INTEGRATION OF KNOWLEDGE",70538
"70539","NEW PRODUCT DEVELOPMENT",70539
"70540","NEW PRODUCT STRATEGY",70540
"70541","SCIENCE AND TECHNOLOGY",70541
"70542","STRATEGIC MANAGEMENT",70542
"70543","SUSTAINABLE COMPETITIVE ADVANTAGES",70543
"70544","COMMERCE",70544
"70545","INDUSTRY",70545
"70546","INNOVATION",70546
"70547","KNOWLEDGE BASED SYSTEMS",70547
"70548","KNOWLEDGE MANAGEMENT",70548
"70549","MANAGEMENT SCIENCE",70549
"70550","PRODUCT DEVELOPMENT",70550
"70551","DISTRIBUTED INNOVATION",70551
"70552","INNOVATION MANAGEMENT",70552
"70553","INNOVATION PERFORMANCE",70553
"70554","INNOVATIVE PERFORMANCE",70554
"70555","SHEDDING LIGHT",70555
"70556","STOCK MARKET",70556
"70557","STOCK MARKET MODEL",70557
"70558","COMMERCE",70558
"70559","INDUSTRY",70559
"70560","INNOVATION",70560
"70561","FINANCE",70561
"70562","INNOVATION ATTRIBUTES",70562
"70563","INNOVATION RISKS",70563
"70564","NEW PRODUCT DEVELOPMENT",70564
"70565","PRODUCT DELIVERY",70565
"70566","PROJECT MANAGEMENT PRACTICES",70566
"70567","QUANTITATIVE METRICS",70567
"70568","RISK BASED APPROACHES",70568
"70569","RISK MITIGATION STRATEGY",70569
"70570","RISK-BASED",70570
"70571","RISK-BASED APPROACH",70571
"70572","TECHNOLOGY INNOVATION",70572
"70573","TECHNOLOGY MANAGEMENTS",70573
"70574","ENGINEERING RESEARCH",70574
"70575","EXPERIMENTS",70575
"70576","PRODUCT DEVELOPMENT",70576
"70577","PROJECT MANAGEMENT",70577
"70578","RISK ASSESSMENT",70578
"70579","TECHNOLOGY",70579
"70580","INNOVATION",70580
"70581","CONTEXT",70581
"70582","DYNAMIC CAPABILITIES",70582
"70583","IN-DEPTH INVESTIGATION",70583
"70584","INFORMATION INFRASTRUCTURES",70584
"70585","INFORMATION TECHNOLOGY MANAGEMENT",70585
"70586","LARGE BUSINESS",70586
"70587","MANAGEMENT CHALLENGES",70587
"70588","SERVICES",70588
"70589","TECHNOLOGICAL FRAME",70589
"70590","TECHNOLOGY PLATFORMS",70590
"70591","TECHNOLOGY SERVICE",70591
"70592","RISK MANAGEMENT",70592
"70593","INFORMATION SYSTEMS",70593
"70594","EXPLORATORY STUDIES",70594
"70595","FEED-FORWARD",70595
"70596","INNOVATION MANAGEMENT",70596
"70597","INNOVATION NETWORK",70597
"70598","INNOVATION PROCESS",70598
"70599","INNOVATIVE IDEAS",70599
"70600","IT SYSTEM",70600
"70601","OPEN INNOVATION",70601
"70602","REQUIREMENTS",70602
"70603","SOCIAL SOFTWARE",70603
"70604","VIRTUAL COMMUNITY",70604
"70605","INDUSTRY",70605
"70606","INFORMATION SYSTEMS",70606
"70607","MANAGEMENT INFORMATION SYSTEMS",70607
"70608","VIRTUAL REALITY",70608
"70609","INNOVATION",70609
"70610","BUSINESS INNOVATION",70610
"70611","BUSINESS UNITS",70611
"70612","COMPETITIVE ADVANTAGE",70612
"70613","IMPROVED PROCESS",70613
"70614","IT COMPANIES",70614
"70615","IT INNOVATION",70615
"70616","IT ORGANIZATIONS",70616
"70617","COMPETITION",70617
"70618","INFORMATION SYSTEMS",70618
"70619","INNOVATION",70619
"70620","INDUSTRY",70620
"70621","BROAD-BAND DATA",70621
"70622","ECONOMIC DEVELOPMENT",70622
"70623","MANAGEMENT TECHNOLOGIES",70623
"70624","MOBILE COMMUNICATIONS",70624
"70625","ON CURRENTS",70625
"70626","PUBLIC INSTITUTION",70626
"70627","SATELLITE SYSTEM",70627
"70628","SOLUTION STRATEGY",70628
"70629","TECHNOLOGY MANAGEMENTS",70629
"70630","UNDERLYING CAUSE",70630
"70631","AUDIO SYSTEMS",70631
"70632","MANAGEMENT",70632
"70633","TECHNOLOGY",70633
"70634","COMMUNICATION SATELLITES",70634
"70635","COST COMPETITIVENESS",70635
"70636","GENERAL MANAGEMENT",70636
"70637","RESEARCH RESULTS",70637
"70638","TOTAL INNOVATION MANAGEMENT",70638
"70639","COSTS",70639
"70640","RESEARCH",70640
"70641","COMPETITION",70641
"70642","INNOVATION MANAGEMENT",70642
"70643","MANAGEMENT OF INNOVATION",70643
"70644","MARKET LAUNCH",70644
"70645","NEW PRODUCT",70645
"70646","RADICAL INNOVATION",70646
"70647","ROADMAP",70647
"70648","TECHNOLOGY ACCEPTANCE",70648
"70649","TEMPORAL BEHAVIOR",70649
"70650","DESIGN",70650
"70651","LAUNCHING",70651
"70652","RESEARCH",70652
"70653","STRATEGIC PLANNING",70653
"70654","INNOVATION",70654
"70655","COMMON PROBLEMS",70655
"70656","COORDINATION MECHANISMS",70656
"70657","DE FACTO STANDARD",70657
"70658","DEVELOPMENT PROJECT",70658
"70659","INFORMATION TECHNOLOGY INFRASTRUCTURE LIBRARY (ITIL)",70659
"70660","INNOVATION MANAGEMENT",70660
"70661","IT APPLICATIONS",70661
"70662","IT OPERATIONS",70662
"70663","IT ORGANIZATIONS",70663
"70664","ITIL",70664
"70665","OPERATIONAL UNITS",70665
"70666","REFERENCE MODELS",70666
"70667","SOFTWARE APPLICATIONS",70667
"70668","TRANSITION",70668
"70669","INFORMATION SYSTEMS",70669
"70670","MODELS",70670
"70671","ACADEMIC EDUCATION",70671
"70672","COMPANY MANAGEMENT",70672
"70673","CREATION PROCESS",70673
"70674","CUSTOMER NEED",70674
"70675","DESIGN EDUCATION",70675
"70676","EDUCATION PROGRAMS",70676
"70677","INNOVATION MANAGEMENT",70677
"70678","INDUSTRY",70678
"70679","INNOVATION",70679
"70680","EDUCATION",70680
"70681","CONSTRUCTION CONTRACTORS",70681
"70682","CULTURE CHANGE",70682
"70683","ELECTRICAL SAFETY",70683
"70684","ELECTRICAL SAFETY CULTURE",70684
"70685","ELECTRICAL SAFETY TRAINING",70685
"70686","JOB SAFETY ANALYSIS (JSA)",70686
"70687","SAFETY PRINCIPLE",70687
"70688","CONSTRUCTION INDUSTRY",70688
"70689","PARACHUTES",70689
"70690","DECISION MAKING UNDER UNCERTAINTY",70690
"70691","INNOVATION MANAGEMENT",70691
"70692","PHARMACEUTICAL DISCOVERY",70692
"70693","PORTFOLIO DIVERSIFICATION",70693
"70694","PROJECT TERMINATION",70694
"70695","SEQUENTIAL INVESTMENTS",70695
"70696","SORTING PROCESS",70696
"70697","WIDE DIFFUSION",70697
"70698","INDUSTRY",70698
"70699","PRODUCTIVITY",70699
"70700","RESEARCH",70700
"70701","BEHAVIORAL RESEARCH",70701
"70702","AEROSPACE",70702
"70703","COOPERATION NETWORKS",70703
"70704","CRITICAL FACTORS",70704
"70705","DYNAMIC COOPERATION",70705
"70706","GLOBAL COMPETITIVENESS",70706
"70707","PERFORMANCE",70707
"70708","SOCIAL BEHAVIOR",70708
"70709","TECHNOLOGY MANAGEMENT",70709
"70710","AERODYNAMICS",70710
"70711","COMPETITION",70711
"70712","DISTRIBUTED COMPUTER SYSTEMS",70712
"70713","INFORMATION SYSTEMS",70713
"70714","INNOVATION",70714
"70715","NETWORKS (CIRCUITS)",70715
"70716","SOCIAL ASPECTS",70716
"70717","CONTROLLING MECHANISM",70717
"70718","FLEXIBLE CUSTOMIZATION",70718
"70719","FRONT END",70719
"70720","INNOVATION MANAGEMENT",70720
"70721","INNOVATION MANAGER",70721
"70722","INNOVATION NETWORK",70722
"70723","INNOVATION PROCESS",70723
"70724","OPEN INNOVATION",70724
"70725","SEMI-STRUCTURED",70725
"70726","STRUCTURAL SUPPORT",70726
"70727","FLEXIBLE DISPLAYS",70727
"70728","INFORMATION SYSTEMS",70728
"70729","INNOVATION",70729
"70730","INTEGRATION",70730
"70731","HUMAN RESOURCE MANAGEMENT",70731
"70732","DESIGN CONCEPT",70732
"70733","DESIGN ISSUE",70733
"70734","DESIGN QUALITY",70734
"70735","INNOVATION MANAGEMENT",70735
"70736","VALUE CREATION",70736
"70737","KNOWLEDGE MANAGEMENT",70737
"70738","PRODUCT DESIGN",70738
"70739","VIBRATIONS (MECHANICAL)",70739
"70740","CONCEPTUAL DESIGN",70740
"70741","NON-NUCLEAR DISCIPLINE",70741
"70742","NUCLEAR ACCIDENTS",70742
"70743","NUCLEAR DEVELOPMENT",70743
"70744","NUCLEAR EDUCATION",70744
"70745","NUCLEAR EDUCATION SYSTEMS",70745
"70746","NUCLEAR SAFETY",70746
"70747","RADIOACTIVE SOURCES",70747
"70748","SCIENCE EDUCATION",70748
"70749","ACCIDENT PREVENTION",70749
"70750","ENGINEERING EDUCATION",70750
"70751","NUCLEAR ENGINEERING",70751
"70752","NUCLEAR INDUSTRY",70752
"70753","NUCLEAR REACTOR ACCIDENTS",70753
"70754","COOLING TIME",70754
"70755","COURSE MATERIAL",70755
"70756","DELFT UNIVERSITY OF TECHNOLOGY",70756
"70757","DESIGN ENGINEERING",70757
"70758","DESIGN PROJECTS",70758
"70759","INJECTION MOULDING",70759
"70760","INJECTION PRESSURES",70760
"70761","INNOVATION MANAGEMENT",70761
"70762","MATERIAL BEHAVIOR",70762
"70763","MOLD DESIGNERS",70763
"70764","MOLD DESIGNS",70764
"70765","NEWTONIANS",70765
"70766","PLASTICS PROCESSING",70766
"70767","POWER LAW MODEL",70767
"70768","PRODUCT FORMS",70768
"70769","WORKGROUPS",70769
"70770","EDUCATION COMPUTING",70770
"70771","ENGINEERS",70771
"70772","ERGONOMICS",70772
"70773","INNOVATION",70773
"70774","MOLDS",70774
"70775","PRODUCT DESIGN",70775
"70776","STUDENTS",70776
"70777","TEACHING",70777
"70778","INJECTION MOLDING",70778
"70779","CLASSIFICATION FRAMEWORK",70779
"70780","ETHICAL ISSUES",70780
"70781","FUTURE RESEARCH",70781
"70782","LITERATURE REVIEW",70782
"70783","M-BANKING",70783
"70784","MOBILE BANKING (M-BANKING)",70784
"70785","MOBILE BANKINGS",70785
"70786","MOBILE USERS",70786
"70787","TECHNOLOGY INNOVATION",70787
"70788","CELLULAR TELEPHONE SYSTEMS",70788
"70789","GLOBAL SYSTEM FOR MOBILE COMMUNICATIONS",70789
"70790","INFORMATION TECHNOLOGY",70790
"70791","INNOVATION",70791
"70792","RESEARCH",70792
"70793","TELECOMMUNICATION EQUIPMENT",70793
"70794","INFORMATION MANAGEMENT",70794
"70795","COMPONENT",70795
"70796","DIGITAL CITIES",70796
"70797","EVENT",70797
"70798","GRID",70798
"70799","GRID MANAGEMENT",70799
"70800","MANAGEMENT PROCESS",70800
"70801","MANAGEMENT SYSTEMS",70801
"70802","MODE",70802
"70803","MODE-BASED",70803
"70804","MODERN MANAGEMENT",70804
"70805","RAPID CONSTRUCTION",70805
"70806","URBAN MANAGEMENT",70806
"70807","COMPUTER SCIENCE",70807
"70808","INFORMATION TECHNOLOGY",70808
"70809","INNOVATION",70809
"70810","MANAGEMENT",70810
"70811","BASIC CONCEPTS",70811
"70812","HUMAN RESOURCES",70812
"70813","INNOVATION MANAGEMENT",70813
"70814","INNOVATIVE SOLUTIONS",70814
"70815","KNOWLEDGE MODELING",70815
"70816","STRATEGIC DECISIONS",70816
"70817","STRATEGIC MANAGEMENT",70817
"70818","INNOVATION",70818
"70819","KNOWLEDGE MANAGEMENT",70819
"70820","MANAGEMENT SCIENCE",70820
"70821","MATHEMATICAL TECHNIQUES",70821
"70822","DECISION MAKING",70822
"70823","ARTICLE",70823
"70824","AWARDS AND PRIZES",70824
"70825","EQUIPMENT",70825
"70826","HEALTH CARE QUALITY",70826
"70827","HUMAN",70827
"70828","MEDICAL TECHNOLOGY",70828
"70829","METHODOLOGY",70829
"70830","QUALITY CONTROL",70830
"70831","SAFETY",70831
"70832","STANDARD",70832
"70833","AWARDS AND PRIZES",70833
"70834","BENCHMARKING",70834
"70835","BIOMEDICAL TECHNOLOGY",70835
"70836","EQUIPMENT FAILURE",70836
"70837","HUMANS",70837
"70838","QUALITY ASSURANCE",70838
"70839","HEALTH CARE",70839
"70840","SAFETY MANAGEMENT",70840
"70841","ACADEMIC INSTITUTIONS",70841
"70842","HIGHER LEARNING",70842
"70843","INNOVATION MANAGEMENT",70843
"70844","INNOVATION PROCESS CYCLE",70844
"70845","MALAYSIA",70845
"70846","MANAGEMENT",70846
"70847","SPACE SHUTTLES",70847
"70848","INNOVATION",70848
"70849","ECONOMIC DEVELOPMENT",70849
"70850","NEURAL NETWORK MODEL",70850
"70851","NEW THEORY",70851
"70852","PRODUCT INNOVATION",70852
"70853","RISK ASSESSMENT AND MANAGEMENTS",70853
"70854","RISK EVALUATION INDEX",70854
"70855","RISK EVALUATION MODEL",70855
"70856","SYSTEMIC ANALYSIS",70856
"70857","INNOVATION",70857
"70858","NETWORK MANAGEMENT",70858
"70859","NEURAL NETWORKS",70859
"70860","UNCERTAINTY ANALYSIS",70860
"70861","RISK ASSESSMENT",70861
"70862","ADOPTION",70862
"70863","BLENDED LEARNING",70863
"70864","ENGLISH TEACHING",70864
"70865","INSTRUCTIONAL DESIGNS",70865
"70866","MANAGEMENT MECHANISMS",70866
"70867","PERSONAL CAPACITY",70867
"70868","TEACHING PLATFORM",70868
"70869","E-LEARNING",70869
"70870","INFORMATION SCIENCE",70870
"70871","SURVEYS",70871
"70872","TEACHING",70872
"70873","ANALYTIC HIERARCHY",70873
"70874","COMPOSITE WEIGHT",70874
"70875","DECISION-MAKING METHOD",70875
"70876","INNOVATION MANAGEMENT",70876
"70877","MATRIX",70877
"70878","ORGANIZATIONAL INNOVATION",70878
"70879","RELATIVE WEIGHTS",70879
"70880","RESOURCE ALLOCATION DECISION",70880
"70881","RESOURCE ALLOCATION DECISION-MAKING MODEL",70881
"70882","ANALYTIC HIERARCHY PROCESS",70882
"70883","HIERARCHICAL SYSTEMS",70883
"70884","INDUSTRIAL ENGINEERING",70884
"70885","INFORMATION MANAGEMENT",70885
"70886","INNOVATION",70886
"70887","RESOURCE ALLOCATION",70887
"70888","DECISION MAKING",70888
"70889","COMPETITIVE POWER",70889
"70890","INNOVATION POLICIES",70890
"70891","INNOVATION SYSTEM",70891
"70892","KNOWLEDGE BASED ECONOMY",70892
"70893","MANAGEMENT INNOVATION",70893
"70894","MARKETING INNOVATIONS",70894
"70895","PRODUCT INNOVATION",70895
"70896","SHANDONG",70896
"70897","SHANDONG PROVINCE",70897
"70898","SHANDONG TOURISM",70898
"70899","TECHNICAL INNOVATION",70899
"70900","INDUSTRIAL ENGINEERING",70900
"70901","INDUSTRY",70901
"70902","KNOWLEDGE BASED SYSTEMS",70902
"70903","KNOWLEDGE MANAGEMENT",70903
"70904","INNOVATION",70904
"70905","CO-OCCURRENCE",70905
"70906","COMLEX NETWORK",70906
"70907","COMPLEX NETWORKS",70907
"70908","COUPLING THEORY",70908
"70909","EMPIRICAL STUDIES",70909
"70910","HYBRID ELECTRIC VEHICLE",70910
"70911","PATENT ANALYSIS",70911
"70912","TECHNOLOGICAL INNOVATION",70912
"70913","TECHNOLOGICAL TRENDS",70913
"70914","AUTOMOBILES",70914
"70915","DECISION MAKING",70915
"70916","ELECTRIC VEHICLES",70916
"70917","INDUSTRIAL ENGINEERING",70917
"70918","INDUSTRY",70918
"70919","INFORMATION MANAGEMENT",70919
"70920","PATENTS AND INVENTIONS",70920
"70921","TECHNOLOGY",70921
"70922","VISUALIZATION",70922
"70923","INNOVATION",70923
"70924","BARRIERS",70924
"70925","CURRENT STATUS",70925
"70926","ENGLISH TEACHING",70926
"70927","INNOVATION MANAGEMENT",70927
"70928","INNOVATIVE STRATEGIES",70928
"70929","SECONDARY SCHOOLS",70929
"70930","TRAINING PROGRAM",70930
"70931","INDUSTRIAL ENGINEERING",70931
"70932","INFORMATION MANAGEMENT",70932
"70933","PERSONNEL TRAINING",70933
"70934","TEACHING",70934
"70935","INNOVATION",70935
"70936","DEVELOPED COUNTRIES",70936
"70937","ECONOMIC GLOBALIZATION",70937
"70938","HETEROGENEITY",70938
"70939","HUMAN CAPITALS",70939
"70940","HUMAN RESOURCE DEVELOPMENT",70940
"70941","HUMAN RESOURCES",70941
"70942","INNOVATION MANAGEMENT",70942
"70943","KNOWLEDGE ECONOMY",70943
"70944","ORGANIZATIONAL PERFORMANCE",70944
"70945","SIGNIFICANT IMPACTS",70945
"70946","INDUSTRIAL ENGINEERING",70946
"70947","INFORMATION MANAGEMENT",70947
"70948","INNOVATION",70948
"70949","NATURAL RESOURCES MANAGEMENT",70949
"70950","RESOURCE ALLOCATION",70950
"70951","HUMAN RESOURCE MANAGEMENT",70951
"70952","AHP METHOD",70952
"70953","BUSINESS DEVELOPMENT STRATEGY",70953
"70954","BUSINESS ENVIRONMENTS",70954
"70955","CORPORATE SOCIAL RESPONSIBILITY",70955
"70956","ECOLOGICAL ENVIRONMENTS",70956
"70957","ECONOMIC ACTIVITIES",70957
"70958","ECONOMIC BENEFITS",70958
"70959","ECONOMIC DEVELOPMENT",70959
"70960","ENVIRONMENTAL COSTS",70960
"70961","ENVIRONMENTAL OBJECTIVES",70961
"70962","INNOVATION MANAGEMENT",70962
"70963","PERFORMANCE EVALUATION",70963
"70964","WIN-WIN",70964
"70965","AIR POLLUTION",70965
"70966","CARBON DIOXIDE",70966
"70967","COST ACCOUNTING",70967
"70968","COSTS",70968
"70969","ECOLOGY",70969
"70970","ECONOMIC AND SOCIAL EFFECTS",70970
"70971","ECONOMICS",70971
"70972","FORESTRY",70972
"70973","GLOBAL WARMING",70973
"70974","GREENHOUSE EFFECT",70974
"70975","INDUSTRIAL ENGINEERING",70975
"70976","INDUSTRY",70976
"70977","INFORMATION MANAGEMENT",70977
"70978","INNOVATION",70978
"70979","OZONE",70979
"70980","OZONE LAYER",70980
"70981","PLANNING",70981
"70982","SOCIAL ASPECTS",70982
"70983","WATER POLLUTION",70983
"70984","ENVIRONMENTAL MANAGEMENT",70984
"70985","BUSINESS MODELS",70985
"70986","EQUILIBRIUM STRATEGY",70986
"70987","FINANCING MODEL",70987
"70988","FTW",70988
"70989","GAME ANALYSIS",70989
"70990","INNOVATION MANAGEMENT",70990
"70991","MANAGEMENT STRATEGIES",70991
"70992","SERVICE INNOVATION",70992
"70993","FINANCE",70993
"70994","INDUSTRIAL ENGINEERING",70994
"70995","INDUSTRY",70995
"70996","INFORMATION MANAGEMENT",70996
"70997","INNOVATION",70997
"70998","BUILDING ENVIRONMENTAL ASSESSMENT TOOL",70998
"70999","DESIGN GUIDELINES",70999
"71000","ENVIRONMENTAL ASSESSMENT",71000
"71001","FINANCIAL ASPECTS",71001
"71002","GLOBAL CONTEXT",71002
"71003","GREEN BUILDING PROJECTS",71003
"71004","GREEN BUILDINGS",71004
"71005","KNOWLEDGE MANAGEMENT TOOL",71005
"71006","SUSTAINABILITY",71006
"71007","TECHNOLOGY MANAGEMENT",71007
"71008","CONSTRUCTION INDUSTRY",71008
"71009","INDUSTRIAL ENGINEERING",71009
"71010","INDUSTRIAL MANAGEMENT",71010
"71011","KNOWLEDGE MANAGEMENT",71011
"71012","SIGNALING",71012
"71013","SUSTAINABLE DEVELOPMENT",71013
"71014","BUILDINGS",71014
"71015","COLD-ROLLED STRIP",71015
"71016","DECISION PROBLEMS",71016
"71017","DECISION SUPPORTING",71017
"71018","EXTERNAL DATA SOURCES",71018
"71019","KNOWLEDGE PRESENTATION",71019
"71020","PRODUCTION PLANNING",71020
"71021","RULES ENGINES",71021
"71022","SQL",71022
"71023","TECHNOLOGY MANAGEMENT",71023
"71024","TECHNOLOGY MANAGEMENTS",71024
"71025","PRODUCTION CONTROL",71025
"71026","STEEL SHEET",71026
"71027","TECHNOLOGY",71027
"71028","BUSINESS CULTURE",71028
"71029","DECISION MAKERS",71029
"71030","DIRECT CONTACT",71030
"71031","FIELD EXPERIMENT",71031
"71032","GERMANY",71032
"71033","INFORMATION AGGREGATION",71033
"71034","INFORMATION MARKET",71034
"71035","INNOVATION ASSESSMENT",71035
"71036","INNOVATION EVALUATION",71036
"71037","INNOVATION IMPLEMENTATION",71037
"71038","INNOVATION MANAGEMENT",71038
"71039","MARKET SYSTEM",71039
"71040","WEB TOOLS",71040
"71041","COMMERCE",71041
"71042","ELECTRIC UTILITIES",71042
"71043","PERSONNEL",71043
"71044","RATING",71044
"71045","INNOVATION",71045
"71046","ASSESSMENT MODELS",71046
"71047","BUSINESS SOLUTIONS",71047
"71048","CONCEPT DEVELOPMENT",71048
"71049","INNOVATION PROCESS",71049
"71050","INTEGRITY MONITORING",71050
"71051","MANAGEMENT TOOL",71051
"71052","MOBILE ENTERPRISE",71052
"71053","NEW TECHNOLOGIES",71053
